code,country,2006,2008,2010,2011,2012,2013,2014,2015,2016
SWE,Sweden,9.875,9.875,9.49801587301587,9.49801587301587,9.73412698412698,9.73412698412698,9.73412698412698,9.453081232493,9.39425770308123
PRK,North Korea,1.02777777777778,0.861111111111111,1.08333333333333,1.08333333333333,1.08333333333333,1.08333333333333,1.08333333333333,1.08333333333333,1.08333333333333
CAF,Central African Republic,1.60679271708683,1.86085434173669,1.81591970121382,1.81591970121382,1.98585434173669,1.48725490196078,1.48725490196078,1.57058823529412,1.61423902894491
TCD,Chad,1.64705882352941,1.52205882352941,1.52205882352941,1.61928104575163,1.61928104575163,1.5016339869281,1.5016339869281,1.5016339869281,1.5016339869281
TGO,Togo,1.74619514472456,2.43326330532213,3.44733893557423,3.44733893557423,3.44733893557423,3.44733893557423,3.44733893557423,3.40765639589169,3.32432306255836
MMR,Myanmar,1.76972455648926,1.76972455648926,1.76972455648926,1.76972455648926,2.35077030812325,2.76206816059757,3.04708216619981,4.14091970121382,4.19974323062558
TKM,Turkmenistan,1.83034547152194,1.71923436041083,1.71923436041083,1.71923436041083,1.71923436041083,1.71923436041083,1.83034547152194,1.83034547152194,1.83034547152194
LBY,Libya,1.84491129785247,2.00373482726424,1.94491129785247,3.546918767507,5.15494864612512,4.8156629318394,3.80049019607843,2.24656862745098,2.24656862745098
UZB,Uzbekistan,1.84701213818861,1.7359010270775,1.7359010270775,1.7359010270775,1.72201213818861,1.72201213818861,2.45415499533147,1.95018674136321,1.95018674136321
SAU,Saudi Arabia,1.92159197012138,1.89659197012138,1.83776844070962,1.77159197012138,1.71276844070962,1.82387955182073,1.82387955182073,1.93499066293184,1.93499066293184
GNB,Guinea-Bissau,2.00203081232493,1.99428104575163,1.99428104575163,1.99428104575163,1.43218954248366,1.26225490196078,1.92565359477124,1.92565359477124,1.98447712418301
GIN,Guinea,2.02217553688142,2.0906162464986,2.7906162464986,2.7906162464986,2.7906162464986,2.84290382819795,3.01283846872082,3.13783846872082,3.13783846872082
GNQ,Equatorial Guinea,2.08776844070962,2.19152661064426,1.84341736694678,1.77070494864613,1.82952847805789,1.77070494864613,1.65959383753501,1.77070494864613,1.69927637721755
LAO,Laos,2.10037348272642,2.10037348272642,2.10037348272642,2.10037348272642,2.32259570494865,2.21148459383754,2.21148459383754,2.21148459383754,2.36554621848739
ERI,Eritrea,2.312558356676,2.312558356676,2.312558356676,2.33776844070962,2.40394491129785,2.40394491129785,2.44362745098039,2.37219887955182,2.37219887955182
SYR,Syria,2.35959383753501,2.18102240896359,2.31127450980392,1.98541083099907,1.62698412698413,1.86309523809524,1.73809523809524,1.43055555555556,1.43055555555556
DJI,Djibouti,2.36741363211951,2.36741363211951,2.20401493930906,2.68148926237162,2.74031279178338,2.9625350140056,2.98774509803922,2.90441176470588,2.83298319327731
AGO,Angola,2.40520541549953,3.3515172735761,3.32047152194211,3.32047152194211,3.34824929971989,3.34824929971989,3.34824929971989,3.34824929971989,3.40053688141923
ARE,UAE,2.42474323062558,2.59617180205416,2.52474323062558,2.58356676003735,2.58356676003735,2.52474323062558,2.63585434173669,2.74696545284781,2.74696545284781
TJK,Tajikistan,2.45354808590103,2.45354808590103,2.51237161531279,2.51237161531279,2.51237161531279,2.51237161531279,2.36951447245565,1.94957983193277,1.89075630252101
ZWE,Zimbabwe,2.62266573295985,2.53050887021475,2.63704481792717,2.68197945845005,2.67086834733894,2.67086834733894,2.78197945845005,3.04983660130719,3.04983660130719
BTN,Bhutan,2.62334267040149,4.29754901960784,4.68008870214753,4.56897759103641,4.65231092436975,4.81897759103641,4.87453314659197,4.93335667600373,4.93335667600373
GAB,Gabon,2.72406629318394,2.99922969187675,3.29367413632119,3.47749766573296,3.56083099906629,3.75527544351074,3.75527544351074,3.75527544351074,3.73811858076564
VNM,Vietnam,2.7484827264239,2.52626050420168,2.94292717086835,2.95681605975724,2.88538748832866,3.29143323996265,3.40908029878618,3.52672735760971,3.38387021475257
COD,Congo,2.76423902894491,2.28288982259571,2.15333800186741,2.15333800186741,1.91524276377218,1.83190943043884,1.74857609710551,2.10968720821662,1.93321661998133
OMN,Oman,2.77114845938375,2.98225957049486,2.85725957049486,3.26202147525677,3.26202147525677,3.26202147525677,3.15091036414566,3.03979925303455,3.03979925303455
QAT,Qatar,2.78375350140056,2.91608309990663,3.09465452847806,3.17868814192344,3.17868814192344,3.17868814192344,3.17868814192344,3.17868814192344,3.17868814192344
SDN,Sudan,2.90182072829132,2.80588235294118,2.42296918767507,2.37675070028011,2.37675070028011,2.54014939309057,2.54014939309057,2.37021475256769,2.37021475256769
IRN,Iran,2.92784780578898,2.83319327731092,1.94024276377218,1.97992530345472,1.97992530345472,1.97992530345472,1.97992530345472,2.15721288515406,2.33975256769374
SWZ,Swaziland,2.93204948646125,3.03989262371615,2.89773576097106,3.25884687208217,3.2000233426704,3.2000233426704,3.08891223155929,3.08891223155929,3.03008870214753
CHN,China,2.96942110177404,3.04084967320261,3.13807189542484,3.13807189542484,3.00046685340803,3.00046685340803,3.00046685340803,3.13935574229692,3.13935574229692
YEM,Yemen,2.97733426704015,2.95294117647059,2.63688141923436,2.57012138188609,3.12100840336134,2.78767507002801,2.78767507002801,2.23678804855275,2.06535947712418
TUN,Tunisia,3.05557889822596,2.9578664799253,2.78793183940243,5.53235294117647,5.67450980392157,5.7578431372549,6.30873015873016,6.72131185807656,6.39631185807656
AFG,Afghanistan,3.06013071895425,3.01727357609711,2.47740429505135,2.47740429505135,2.47740429505135,2.47740429505135,2.77105508870215,2.77105508870215,2.54883286647993
KWT,Kuwait,3.08951914098973,3.38524743230626,3.88018207282913,3.73802521008403,3.77770774976657,3.77770774976657,3.77770774976657,3.84913632119515,3.84913632119515
MRT,Mauritania,3.11678338001867,3.91269841269841,3.85992063492063,4.16547619047619,4.16547619047619,4.16547619047619,4.16547619047619,3.96449579831933,3.96449579831933
DZA,Algeria,3.16818394024276,3.31687675070028,3.4390989729225,3.4390989729225,3.82798786181139,3.82798786181139,3.82798786181139,3.95298786181139,3.56083099906629
COG,Congo-Brazzaville,3.18891223155929,2.94397759103641,2.88515406162465,2.88515406162465,2.88515406162465,2.88515406162465,2.88515406162465,2.90966386554622,2.90966386554622
CMR,Cameroon,3.27145191409897,3.45845004668534,3.41073762838469,3.41073762838469,3.43851540616246,3.40676937441643,3.40676937441643,3.65676937441643,3.46034080298786
AZE,Azerbaijan,3.30812324929972,3.19047619047619,3.14831932773109,3.14831932773109,3.14831932773109,3.06498599439776,2.82759103641457,2.70994397759104,2.65112044817927
BLR,Belarus,3.33564425770308,3.33564425770308,3.33564425770308,3.162441643324,3.04479458450047,3.04479458450047,3.69290382819795,3.62147525676937,3.53814192343604
CIV,Ivory Coast,3.37780112044818,3.26669000933707,3.02453314659197,3.07691409897292,3.2468487394958,3.2468487394958,3.53256302521008,3.31034080298786,3.81113445378151
NPL,Nepal,3.41804388422035,4.04701213818861,4.24423436041083,4.24423436041083,4.1609010270775,4.77201213818861,4.77201213818861,4.77201213818861,4.85534547152194
NGA,Nigeria,3.51669000933707,3.53256302521008,3.46589635854342,3.83256302521008,3.77373949579832,3.77373949579832,3.76113445378151,4.62282913165266,4.49782913165266
CUB,Cuba,3.51958450046685,3.51958450046685,3.51958450046685,3.51958450046685,3.51958450046685,3.51958450046685,3.51958450046685,3.51958450046685,3.46076097105509
BHR,Bahrain,3.53454715219421,3.381279178338,3.49239028944911,2.92107843137255,2.53349673202614,2.86542950513539,2.86542950513539,2.79400093370682,2.79400093370682
NER,Niger,3.53837535014006,3.41419234360411,3.38244631185808,4.15912698412698,4.15912698412698,4.07579365079365,4.01697012138189,3.85030345471522,3.96141456582633
SLE,Sierra Leone,3.56965452847806,4.11339869281046,4.51080765639589,4.51080765639589,4.70723622782446,4.63580765639589,4.56437908496732,4.55247432306256,4.55247432306256
KAZ,Kazakhstan,3.62121848739496,3.45128384687208,3.29572829131653,3.23690476190476,2.95259103641457,3.06370214752568,3.17481325863679,3.05716619981326,3.05716619981326
BFA,Burkina Faso,3.72005135387488,3.59505135387488,3.59108309990663,3.59108309990663,3.51965452847806,4.14663865546219,4.08711484593838,4.69554154995332,4.69554154995332
RWA,Rwanda,3.81755368814192,3.70644257703081,3.25210084033613,3.25210084033613,3.36321195144725,3.37581699346405,3.25081699346405,3.07434640522876,3.07434640522876
EGY,Egypt,3.89834267040149,3.88860877684407,3.07096171802054,3.94922969187675,4.56043417366947,3.27156862745098,3.15917366946779,3.17633053221288,3.30728291316527
MAR,Morocco,3.90240429505135,3.87868814192344,3.78543417366947,3.83036881419234,4.06647992530345,4.06647992530345,3.99505135387488,4.66370214752568,4.77481325863679
COM,Comoros,3.90380485527544,3.57880485527544,3.40756302521008,3.5186741363212,3.5186741363212,3.5186741363212,3.5186741363212,3.71311858076564,3.71311858076564
JOR,Jordan,3.91629318394024,3.92978524743231,3.74327731092437,3.89407096171802,3.76381886087768,3.76381886087768,3.76381886087768,3.86104108309991,3.95697945845005
PAK,Pakistan,3.92420634920635,4.45674603174603,4.55445845004668,4.55445845004668,4.56636321195145,4.63580765639589,4.63580765639589,4.3984126984127,4.32698412698413
IRQ,Iraq,4.00964052287582,3.99614845938375,3.99603174603175,4.02917833800187,4.10060690943044,4.10060690943044,4.22560690943044,4.0827497665733,4.0827497665733
KGZ,Kyrgyzstan,4.07698412698413,4.04969654528478,4.31239495798319,4.34414098972922,4.69334733893557,4.69334733893557,5.24096638655462,5.33492063492064,4.93015873015873
ARM,Armenia,4.14759570494865,4.08877217553688,4.08877217553688,4.08877217553688,4.08877217553688,4.01734360410831,4.12845471521942,4.00345471521942,3.87845471521942
HTI,Haiti,4.19491129785248,4.19491129785248,4.00443510737628,4.00443510737628,3.96475256769374,3.94024276377218,3.81524276377218,3.94024276377218,4.02357609710551
GMB,Gambia,4.38951914098973,4.18951914098973,3.38197945845005,3.38197945845005,3.31055088702148,3.31055088702148,3.05074696545285,2.96741363211951,2.90788982259571
BDI,Burundi,4.5094304388422,4.5094304388422,4.00795985060691,4.00795985060691,3.59794584500467,3.40887021475257,3.32553688141923,2.49290382819795,2.39766573295985
ETH,Ethiopia,4.71806722689076,4.51806722689076,3.68195611577965,3.79306722689076,3.72163865546218,3.8327497665733,3.71510270774977,3.82621381886088,3.59745564892624
KHM,Cambodia,4.76886087768441,4.86886087768441,4.86886087768441,4.86886087768441,4.96281512605042,4.60170401493931,4.78424369747899,4.26638655462185,4.26638655462185
GEO,Georgia,4.90126050420168,4.61514939309057,4.59164332399626,4.74442110177404,5.5281512605042,5.94948646125117,5.82448646125117,5.8780578898226,5.93034547152194
MWI,Malawi,4.97042483660131,5.12598039215686,5.84432773109244,5.83779178338002,6.08043884220355,5.99640522875817,5.65910364145658,5.54799253034547,5.54799253034547
RUS,Russia,5.02161531279178,4.48253968253968,4.25903361344538,3.92093837535014,3.73711484593837,3.59495798319328,3.39397759103641,3.31064425770308,3.23921568627451
KEN,Kenya,5.08492063492064,4.79325396825397,4.71318860877684,4.71318860877684,4.71318860877684,5.12985527544351,5.12985527544351,5.325,5.325
UGA,Uganda,5.14421101774043,5.03309990662932,5.0531512605042,5.1312324929972,5.16297852474323,5.221802054155,5.221802054155,5.221802054155,5.26346872082166
TZA,Tanzania,5.18064892623716,5.28064892623716,5.63541083099907,5.63541083099907,5.87677404295051,5.7656629318394,5.7656629318394,5.58382352941176,5.76111111111111
LBR,Liberia,5.22121848739496,5.24750233426704,5.07021475256769,5.07021475256769,4.95256769374416,4.95256769374416,4.95256769374416,4.95256769374416,5.30971055088702
ZMB,Zambia,5.24817927170868,5.24817927170868,5.6781279178338,6.19281045751634,6.26423902894491,6.26423902894491,6.38923902894491,6.2781279178338,5.9938141923436
MOZ,Mozambique,5.28027544351074,5.48940242763772,4.89605508870215,4.89605508870215,4.88345004668534,4.76837068160598,4.65725957049486,4.5984360410831,4.01778711484594
GHA,Ghana,5.35226423902894,5.35226423902894,6.01960784313726,6.01960784313726,6.01960784313726,6.32714752567694,6.32714752567694,6.86344537815126,6.75233426704015
SEN,Senegal,5.36813725490196,5.36813725490196,5.27021475256769,5.5063258636788,6.09302054154995,6.15184407096172,6.15184407096172,6.08041549953315,6.20541549953315
VEN,Venezuela,5.41615312791783,5.33639122315593,5.18162931839402,5.08162931839402,5.1530578898226,5.06972455648926,5.06972455648926,4.99502801120448,4.67826797385621
ECU,Ecuador,5.63704481792717,5.63704481792717,5.77464985994398,5.71582633053221,5.78200280112045,5.86533613445378,5.86533613445378,5.86533613445378,5.80651260504202
FJI,Fiji,5.65658263305322,5.11442577030812,3.6155462184874,3.66783380018674,3.66783380018674,3.60901027077498,5.6109943977591,5.69432773109244,5.63550420168067
THA,Thailand,5.67149859943978,6.80501867413632,6.55382819794585,6.55382819794585,6.55382819794585,6.24500466853408,5.38786181139122,5.09094304388422,4.92100840336134
NIC,Nicaragua,5.68011204481793,6.07077497665733,5.7281279178338,5.56146125116713,5.56146125116713,5.45898692810457,5.31612978524743,5.25730625583567,4.81286181139122
TUR,Turkey,5.69701213818861,5.68650793650794,5.73085901027078,5.73085901027078,5.7640056022409,5.63375350140056,5.12453314659197,5.11799719887955,5.03536414565826
BIH,Bosnia,5.78426704014939,5.70093370681606,5.31988795518207,5.23655462184874,5.1063025210084,5.02296918767507,4.78032212885154,4.83260971055089,4.87100840336134
LBN,Lebanon,5.82110177404295,5.62488328664799,5.82002801120448,5.32399626517274,5.05256769374416,5.05256769374416,5.12399626517274,4.86010737628385,4.86010737628385
MDG,Madagascar,5.82112511671335,5.57112511671335,3.94197012138189,3.928081232493,3.928081232493,4.32023809523809,4.41617647058824,4.84871615312792,5.07490662931839
SGP,Singapore,5.89281045751634,5.89281045751634,5.89281045751634,5.89281045751634,5.87892156862745,5.91860410830999,6.02843137254902,6.13954248366013,6.38090569561158
ALB,Albania,5.90660597572362,5.90660597572362,5.85709617180205,5.81344537815126,5.67058823529412,5.67058823529412,5.67058823529412,5.91195144724557,5.91195144724557
BOL,Bolivia,5.97782446311858,6.14775910364146,5.91503267973856,5.84281045751634,5.84281045751634,5.79052287581699,5.79052287581699,5.75084033613445,5.63319327731092
MYS,Malaysia,5.98370681605976,6.36069094304388,6.19472455648926,6.19472455648926,6.40901027077498,6.49234360410831,6.49234360410831,6.43352007469654,6.54463118580766
MLI,Mali,5.98975256769374,5.87210550887021,6.01496265172736,6.36136788048553,5.11673669467787,5.89649859943978,5.78538748832866,5.70205415499533,5.70205415499533
PSE,Palestinian Territories,6.00576563958917,5.82600373482726,5.44446778711485,4.96669000933707,4.8000233426704,4.8000233426704,4.71669000933707,4.57383286647993,4.49049953314659
HKG,Hong Kong,6.03403361344538,5.85021008403361,5.91767040149393,5.91767040149393,6.42163865546218,6.42163865546218,6.46132119514472,6.50298786181139,6.41965452847806
GTM,Guatemala,6.0671101774043,6.0671101774043,6.04796918767507,5.8813025210084,5.8813025210084,5.80987394957983,5.80987394957983,5.92098506069094,5.92098506069094
PER,Peru,6.10648926237162,6.30648926237162,6.39705882352941,6.59150326797386,6.46650326797386,6.53921568627451,6.53921568627451,6.57761437908497,6.64904295051354
BGD,Bangladesh,6.10709617180205,5.52376283846872,5.86970121381886,5.85581232492997,5.85581232492997,5.85581232492997,5.7843837535014,5.72556022408964,5.72556022408964
DOM,Dominican Republic,6.12920168067227,6.20063025210084,6.20261437908497,6.20261437908497,6.48972922502334,6.7436974789916,6.67226890756303,6.67226890756303,6.67226890756303
GUY,Guyana,6.14904295051354,6.12047152194211,6.05263772175537,6.05263772175537,6.05263772175537,6.05263772175537,5.90978057889823,6.05263772175537,6.24708216619981
BEN,Benin,6.15809990662932,6.06038748832867,6.17149859943978,6.06038748832867,6.0015639589169,5.87131185807656,5.64512138188609,5.71654995331466,5.67289915966387
PRY,Paraguay,6.16421568627451,6.40301120448179,6.40301120448179,6.40301120448179,6.26015406162465,6.26015406162465,6.26015406162465,6.33158263305322,6.27275910364146
SLV,El Salvador,6.21888422035481,6.40102707749766,6.47245564892624,6.47245564892624,6.47245564892624,6.531279178338,6.531279178338,6.64239028944911,6.64239028944911
HND,Honduras,6.2530345471522,6.18160597572362,5.75968720821662,5.83975256769374,5.83975256769374,5.83975256769374,5.83975256769374,5.83975256769374,5.92308590102708
MKD,Macedonia,6.33267973856209,6.20896358543417,6.1640289449113,6.1640289449113,6.1640289449113,6.1640289449113,6.24806255835668,6.0218720821662,5.23370681605976
COL,Colombia,6.40329131652661,6.54446778711485,6.55438842203548,6.62581699346405,6.62581699346405,6.55438842203548,6.55438842203548,6.62056489262372,6.67285247432306
TLS,Timor-Leste,6.41134453781513,7.22364612511671,7.22364612511671,7.22364612511671,7.16482259570495,7.23625116713352,7.23625116713352,7.23625116713352,7.23625116713352
IDN,Indonesia,6.41484593837535,6.34341736694678,6.5312091503268,6.5312091503268,6.75996732026144,6.81960784313725,6.94915966386555,7.03249299719888,6.97366946778712
PHL,Philippines,6.47829131652661,6.11519607843137,6.11519607843137,6.11519607843137,6.29773576097106,6.40884687208217,6.76995798319328,6.84138655462185,6.94269374416433
LSO,Lesotho,6.47852474323062,6.28667133520075,6.02278244631186,6.32635387488329,6.66295518207283,6.66295518207283,6.66295518207283,6.59152661064426,6.59152661064426
MDA,Moldova,6.50093370681606,6.50093370681606,6.32831465919701,6.32434640522876,6.32434640522876,6.32434640522876,6.32434640522876,6.3546918767507,6.00828664799253
SUR,Suriname,6.52474323062558,6.58356676003735,6.65499533146592,6.65499533146592,6.65499533146592,6.76610644257703,6.76610644257703,6.76610644257703,6.76610644257703
PNG,Papua New Guinea,6.53832866479925,6.53832866479925,6.53832866479925,6.31610644257703,6.31610644257703,6.35578898225957,6.02980859010271,6.02980859010271,6.02980859010271
NAM,Namibia,6.53921568627451,6.47682072829132,6.22682072829132,6.23872549019608,6.23872549019608,6.23872549019608,6.23872549019608,6.31015406162465,6.31015406162465
MNE,Montenegro,6.57177871148459,6.42892156862745,6.27287581699346,6.14787581699346,6.05263772175537,5.94152661064426,5.94152661064426,6.01295518207283,5.71603641456583
LKA,Sri Lanka,6.58267973856209,6.61125116713352,6.63634453781513,6.57752100840336,5.74512138188609,5.68629785247432,5.68629785247432,6.41645658263305,6.47528011204482
MNG,Mongolia,6.59745564892624,6.59745564892624,6.359360410831,6.234360410831,6.34547152194211,6.51213818860878,6.62324929971989,6.62324929971989,6.62324929971989
SRB,Serbia,6.61799719887955,6.48774509803922,6.3297152194211,6.3297152194211,6.3297152194211,6.66900093370682,6.70868347338936,6.70868347338936,6.56652661064426
ARG,Argentina,6.63316993464052,6.63316993464052,6.8422035480859,6.8422035480859,6.8422035480859,6.8422035480859,6.8422035480859,7.0187908496732,6.95996732026144
MEX,Mexico,6.67016806722689,6.7766106442577,6.93020541549953,6.93020541549953,6.89915966386555,6.91106442577031,6.68487394957983,6.55333800186741,6.47000466853408
UKR,Ukraine,6.94269374416433,6.937441643324,6.29656862745098,5.94082633053221,5.90978057889823,5.83835200746965,5.41643323996265,5.69747899159664,5.69747899159664
HRV,Croatia,7.04190009337068,7.04190009337068,6.80578898225957,6.734360410831,6.93078898225957,6.93078898225957,6.93078898225957,6.93078898225957,6.7469654528478
ROU,Romania,7.05905695611578,7.05905695611578,6.59943977591036,6.54190009337068,6.54190009337068,6.54190009337068,6.68207282913165,6.68207282913165,6.62324929971989
BGR,Bulgaria,7.09873949579832,7.01669000933707,6.83811858076564,6.77929505135387,6.72047152194211,6.83158263305322,6.734360410831,7.1391223155929,7.0141223155929
TTO,Trinidad and Tobago,7.18475723622782,7.20926704014939,7.15569561157796,7.15569561157796,6.99229691876751,6.99229691876751,6.99229691876751,7.10340802987862,7.10340802987862
ISR,Israel,7.27628384687208,7.47549019607843,7.47549019607843,7.5343137254902,7.5343137254902,7.5343137254902,7.6328197945845,7.7749766573296,7.84640522875817
POL,Poland,7.30170401493931,7.30170401493931,7.05170401493931,7.12313258636788,7.12313258636788,7.12313258636788,7.46638655462185,7.09138655462185,6.83158263305322
JAM,Jamaica,7.33543417366947,7.20518207282913,7.20518207282913,7.13375350140056,7.3890056022409,7.3890056022409,7.3890056022409,7.3890056022409,7.3890056022409
PAN,Panama,7.34605508870215,7.34605508870215,7.14962651727358,7.07819794584501,7.07819794584501,7.07819794584501,7.07819794584501,7.18930905695612,7.13048552754435
LVA,Latvia,7.37313258636788,7.23027544351074,7.04773576097106,7.04773576097106,7.04773576097106,7.04773576097106,7.48027544351074,7.36916433239963,7.31034080298786
BRA,Brazil,7.3843370681606,7.3843370681606,7.11519607843137,7.11519607843137,7.11519607843137,7.11519607843137,7.37908496732026,6.95845004668534,6.89962651727358
SVK,Slovakia,7.40359477124183,7.33216619981326,7.35130718954248,7.35130718954248,7.35130718954248,7.35130718954248,7.35130718954248,7.29248366013072,7.28723155929038
LTU,Lithuania,7.42542016806723,7.35527544351074,7.24416433239963,7.24416433239963,7.24416433239963,7.54435107376284,7.54435107376284,7.54435107376284,7.47292250233427
CPV,Cape Verde,7.42682072829132,7.81162464985994,7.93662464985994,7.92273576097105,7.92273576097105,7.92273576097105,7.81162464985994,7.81162464985994,7.93662464985994
HUN,Hungary,7.53116246498599,7.4405929038282,7.21183473389356,7.04190009337068,6.95856676003735,6.95856676003735,6.89974323062558,6.84091970121382,6.72327264239029
CYP,Cyprus,7.59733893557423,7.70448179271709,7.28979925303455,7.28979925303455,7.28979925303455,7.28979925303455,7.40091036414566,7.52591036414566,7.65091036414566
BWA,Botswana,7.60329131652661,7.4656862745098,7.63036881419234,7.63036881419234,7.85259103641457,7.97759103641457,7.86647992530345,7.86647992530345,7.86647992530345
IND,India,7.67798786181139,7.80298786181139,7.27719421101774,7.29901960784314,7.52124183006536,7.6859243697479,7.92203548085901,7.73821195144725,7.80964052287582
ITA,Italy,7.73097572362278,7.98424369747899,7.82691409897292,7.74159663865546,7.74159663865546,7.85270774976657,7.85270774976657,7.97770774976657,7.97770774976657
EST,Estonia,7.74019607843137,7.68137254901961,7.68137254901961,7.60994397759104,7.60994397759104,7.60994397759104,7.73891223155929,7.8500233426704,7.8500233426704
TWN,Taiwan,7.81617647058823,7.81617647058823,7.52252567693744,7.46370214752568,7.57481325863679,7.57481325863679,7.64624183006536,7.82878151260504,7.7890989729225
KOR,South Korea,7.87791783380019,8.00816993464052,8.11391223155929,8.05508870214753,8.1265172735761,8.05508870214753,8.05508870214753,7.97175536881419,7.92483660130719
CHL,Chile,7.89355742296919,7.89355742296919,7.66608309990663,7.54108309990663,7.54108309990663,7.79633520074696,7.79633520074696,7.8360177404295,7.77719421101774
ZAF,South Africa,7.90557889822596,7.90557889822596,7.79318394024276,7.79318394024276,7.79318394024276,7.90429505135388,7.82096171802054,7.56442577030812,7.40966386554622
URY,Uruguay,7.95903361344538,8.08403361344538,8.1031746031746,8.17460317460317,8.17460317460317,8.17460317460317,8.17460317460317,8.17460317460317,8.17460317460317
SVN,Slovenia,7.96113445378151,7.96113445378151,7.69327731092437,7.76470588235294,7.87581699346405,7.87581699346405,7.56827731092437,7.56827731092437,7.50945378151261
CRI,Costa Rica,8.0390989729225,8.0390989729225,8.0390989729225,8.09792250233427,8.09792250233427,8.0264939309057,8.0264939309057,7.95506535947712,7.88363678804855
MUS,Mauritius,8.04236694677871,8.04236694677871,8.04236694677871,8.04236694677871,8.16736694677871,8.16736694677871,8.16736694677871,8.27847805788982,8.27847805788982
FRA,France,8.07352941176471,8.07352941176471,7.77334267040149,7.77334267040149,7.88445378151261,7.92413632119514,8.04049953314659,7.91549953314659,7.91549953314659
GBR,Britain,8.07948179271709,8.14565826330532,8.15884687208217,8.15884687208217,8.2124183006536,8.3109243697479,8.3109243697479,8.3109243697479,8.36321195144724
GRC,Greece,8.13235294117647,8.13235294117647,7.91806722689076,7.65021008403361,7.65021008403361,7.65021008403361,7.45378151260504,7.45378151260504,7.2250233426704
JPN,Japan,8.14822595704949,8.24743230625583,8.08076563958917,8.08076563958917,8.08076563958917,8.08076563958917,8.08076563958917,7.96311858076564,7.99089635854342
BEL,Belgium,8.15021008403361,8.1640989729225,8.05298786181139,8.05298786181139,8.05298786181139,8.05298786181139,7.92798786181139,7.92798786181139,7.77065826330532
PRT,Portugal,8.1640989729225,8.05298786181139,8.02124183006536,7.80695611577965,7.91806722689076,7.65021008403361,7.79306722689076,7.79306722689076,7.86449579831933
CZE,Czech Republic,8.16678338001867,8.1859243697479,8.1859243697479,8.1859243697479,8.1859243697479,8.0609243697479,7.9359243697479,7.9359243697479,7.81827731092437
USA,United States,8.22175536881419,8.22175536881419,8.18008870214753,8.10866013071895,8.10866013071895,8.10866013071895,8.10866013071895,8.04983660130719,7.97840802987862
ESP,Spain,8.34267040149393,8.45378151260504,8.1640989729225,8.02124183006536,8.02124183006536,8.02124183006536,8.04703548085901,8.29703548085901,8.29703548085901
MLT,Malta,8.38958916900093,8.38958916900093,8.27847805788982,8.27847805788982,8.27847805788982,8.27847805788982,8.38958916900093,8.38958916900093,8.38958916900093
AUT,Austria,8.68860877684407,8.4921802054155,8.4921802054155,8.4921802054155,8.62243230625583,8.47957516339869,8.53711484593838,8.53711484593838,8.41211484593838
DEU,Germany,8.81886087768441,8.81886087768441,8.38106909430439,8.34138655462185,8.34138655462185,8.30964052287582,8.63503734827264,8.63503734827264,8.62768440709617
NZL,New Zealand,9.00595238095238,9.18849206349206,9.25992063492064,9.25992063492064,9.25992063492064,9.25992063492064,9.25992063492064,9.25992063492064,9.25992063492064
IRL,Ireland,9.00793650793651,9.00793650793651,8.79365079365079,8.55753968253968,8.55753968253968,8.68253968253968,8.72222222222222,8.84722222222222,9.15476190476191
CHE,Switzerland,9.02054154995331,9.14554154995331,9.08671802054155,9.08671802054155,9.08671802054155,9.08671802054155,9.08671802054155,9.08671802054155,9.08671802054155
CAN,Canada,9.06746031746032,9.06746031746032,9.07936507936508,9.07936507936508,9.07936507936508,9.07936507936508,9.07936507936508,9.07936507936508,9.15079365079365
AUS,Australia,9.09126984126984,9.09126984126984,9.21626984126984,9.21626984126984,9.21626984126984,9.13293650793651,9.00793650793651,9.00793650793651,9.00793650793651
LUX,Luxembourg,9.10387488328665,9.10387488328665,8.88165266106443,8.88165266106443,8.88165266106443,8.88165266106443,8.88165266106443,8.88165266106443,8.81022408963585
FIN,Finland,9.24673202614379,9.24673202614379,9.18919234360411,9.06419234360411,9.06419234360411,9.03244631185808,9.03244631185808,9.03244631185808,9.03244631185808
DNK,Denmark,9.52252567693744,9.52252567693744,9.52252567693744,9.52252567693744,9.52252567693744,9.38036881419234,9.11449579831933,9.11449579831933,9.19782913165266
NOR,Norway,9.55357142857143,9.67857142857143,9.80357142857143,9.80357142857143,9.92857142857143,9.92857142857143,9.92857142857143,9.92857142857143,9.92857142857143
NLD,Netherlands,9.66269841269841,9.53244631185808,8.9875116713352,8.9875116713352,8.9875116713352,8.84465452847806,8.91608309990663,8.91608309990663,8.80497198879552
ISL,Iceland,9.70634920634921,9.64752567693744,9.64752567693744,9.64752567693744,9.64752567693744,9.64752567693744,9.57609710550887,9.57609710550887,9.5046685340803
